Muestreo,Fecha,Hora,Fecha-Hora,ZT,Notas,Promedio,APS1,APS2,APS3,APS4,RPS1,RPS2,RPS3,RPS4,ENV1,ENV2,ENV3,APS AVER,RPS AVER,ALL AVER,ENV AVER
1965,,,02/04/2023 05:01,22,,,37.5,37.875,37.75,38.25,38.125,38.125,0,38.5,24.375,24.5,23.375,37.84375,38.25,38.01785714,24.08333333
1966,,,02/04/2023 05:31,22.5,,,38.25,38.5,37.75,38,37.75,38.625,0,37.75,24.125,24.25,23.25,38.125,38.04166667,38.08928571,23.875
1967,,,02/04/2023 06:01,23,,,38.625,37.875,38.25,38.125,38.375,38.25,0,37.25,23.875,24.125,23,38.21875,37.95833333,38.10714286,23.66666667
1968,,,02/04/2023 06:31,23.5,,,38,37.625,37.75,37.625,37.125,38.375,0,37.625,23.625,23.875,22.875,37.75,37.70833333,37.73214286,23.45833333
1969,,,02/04/2023 07:01,0,,,37.5,38.5,37.5,37.25,37.125,38,0,37.125,23.5,23.625,22.625,37.6875,37.41666667,37.57142857,23.25
1970,,,02/04/2023 07:31,0.5,,,37.125,37.75,37.375,36.875,36.875,38.25,0,37.125,23.375,23.875,22.5,37.28125,37.41666667,37.33928571,23.25
1971,,,02/04/2023 08:01,1,,,36.875,37.5,36.75,37,37.125,38,0,37,23.375,24,22.5,37.03125,37.375,37.17857143,23.29166667
1972,,,02/04/2023 08:31,1.5,,,37,37.25,37.125,37,37.5,37.375,0,37.375,23.5,24.125,22.625,37.09375,37.41666667,37.23214286,23.41666667
1973,,,02/04/2023 09:01,2,,,37.5,37.25,37.25,37,36.875,37.25,0,36.875,23.75,24.375,22.75,37.25,37,37.14285714,23.625
1974,,,02/04/2023 09:31,2.5,,,37.625,37.125,37.25,36.875,37.125,37.375,0,36.75,24,24.625,22.875,37.21875,37.08333333,37.16071429,23.83333333
1975,,,02/04/2023 10:01,3,,,37.375,37.75,36.875,37.25,37.25,37.625,0,37.25,24.25,25,23.125,37.3125,37.375,37.33928571,24.125
1976,,,02/04/2023 10:31,3.5,,,37.375,37.875,37.125,37.75,37.25,37.375,0,37.75,24.5,25.25,23.375,37.53125,37.45833333,37.5,24.375
1977,,,02/04/2023 11:01,4,,,37.25,37.625,37.125,37.375,37.375,37.25,0,37.375,24.75,25.5,23.625,37.34375,37.33333333,37.33928571,24.625
1978,,,02/04/2023 11:31,4.5,,,37.375,37.5,37,37,37.25,38,0,37.125,25,25.75,23.875,37.21875,37.45833333,37.32142857,24.875
1979,,,02/04/2023 12:01,5,,,37.375,37.25,37.25,36.75,37.375,37.25,0,37,25.125,26,24.125,37.15625,37.20833333,37.17857143,25.08333333
1980,,,02/04/2023 12:31,5.5,,,37,37.375,36.875,37,37.125,37.25,0,37,25.375,26.125,24.375,37.0625,37.125,37.08928571,25.29166667
1981,,,02/04/2023 13:01,6,,,37.625,37.375,36.875,36.875,37.125,37.125,0,37.25,25.5,26.375,24.625,37.1875,37.16666667,37.17857143,25.5
1982,,,02/04/2023 13:31,6.5,,,37.75,37.375,37,37.125,37,37.625,0,37.375,25.75,26.625,24.875,37.3125,37.33333333,37.32142857,25.75
1983,,,02/04/2023 14:01,7,,,37.375,37.25,37.625,37.375,37,37.375,0,37.125,26,26.875,25.125,37.40625,37.16666667,37.30357143,26
1984,,,02/04/2023 14:31,7.5,,,37.375,37.5,37.5,37.25,36.875,37.5,0,37.5,26.125,27,25.375,37.40625,37.29166667,37.35714286,26.16666667
1985,,,02/04/2023 15:01,8,,,37.5,37.375,37.25,37.375,37,37.625,0,37.625,26.375,27.25,25.5,37.375,37.41666667,37.39285714,26.375
1986,,,02/04/2023 15:31,8.5,,,37.375,37.125,37.25,37.25,37.25,37.25,0,37.25,26.5,27.375,25.75,37.25,37.25,37.25,26.54166667
1987,,,02/04/2023 16:01,9,,,37.25,37.5,37.125,37.625,37.5,37.625,0,37.25,26.75,27.5,25.875,37.375,37.45833333,37.41071429,26.70833333
1988,,,02/04/2023 16:31,9.5,,,37.375,37.375,37.375,37.5,37.375,37.5,0,37.5,26.875,27.625,26,37.40625,37.45833333,37.42857143,26.83333333
1989,,,02/04/2023 17:01,10,,,37.25,38.125,37.5,37.125,37.25,37.5,0,37.5,27,27.75,26.125,37.5,37.41666667,37.46428571,26.95833333
1990,,,02/04/2023 17:31,10.5,,,37.25,37.375,37.25,37,36.875,37.75,0,37.625,27.125,27.875,26.25,37.21875,37.41666667,37.30357143,27.08333333
1991,,,02/04/2023 18:01,11,,,37.625,37.375,37.5,37.5,36.875,38,0,37.5,27.125,27.875,26.25,37.5,37.45833333,37.48214286,27.08333333
1992,,,02/04/2023 18:31,11.5,,,37.875,37.125,37.5,37.5,37.5,37.75,0,38.25,27.25,27.875,26.375,37.5,37.83333333,37.64285714,27.16666667
1993,,,02/04/2023 19:01,12,,,37.75,37.375,37.5,37.5,37.125,38.125,0,37.625,27.25,28,26.375,37.53125,37.625,37.57142857,27.20833333
1994,,,02/04/2023 19:31,12.5,,,37.5,37.875,37.625,37.75,37.875,38.375,0,37.75,27.125,27.5,26.375,37.6875,38,37.82142857,27
1995,,,02/04/2023 20:01,13,,,38.125,37.875,37.625,37.875,37.875,38,0,38.125,27,27.375,26.25,37.875,38,37.92857143,26.875
1996,,,02/04/2023 20:31,13.5,,,38.75,38.25,38.125,37.875,37.875,38.125,0,37.625,27,27.25,26.125,38.25,37.875,38.08928571,26.79166667
1997,,,02/04/2023 21:01,14,,,38.25,37.875,38.25,37.875,38.125,38.375,0,37.75,26.875,27.25,26.125,38.0625,38.08333333,38.07142857,26.75
1998,,,02/04/2023 21:31,14.5,,,38.375,38.125,38.625,38,38.25,38.5,0,37.5,26.875,27.125,26.125,38.28125,38.08333333,38.19642857,26.70833333
1999,,,02/04/2023 22:01,15,,,38.125,38.25,38.375,37.625,38.5,38.625,0,38.25,26.875,27.125,26,38.09375,38.45833333,38.25,26.66666667
2000,,,02/04/2023 22:31,15.5,,,38.25,38.5,38.875,37.875,38.25,38.5,0,38.375,26.875,27,25.875,38.375,38.375,38.375,26.58333333
2001,,,02/04/2023 23:01,16,,,38,38.25,38.625,38.25,38,38.25,0,37.875,26.625,26.875,25.75,38.28125,38.04166667,38.17857143,26.41666667
2002,,,02/04/2023 23:31,16.5,,,38,38.625,38.125,38.5,38.125,37.875,0,38,26.5,26.625,25.625,38.3125,38,38.17857143,26.25
2003,,,03/04/2023 00:01,17,,,38.125,38,38.25,38.375,38.25,38.125,0,38.75,26.25,26.5,25.5,38.1875,38.375,38.26785714,26.08333333
2004,,,03/04/2023 00:31,17.5,,,38.125,38.625,38.125,38,38.5,37.75,0,38.5,26.25,26.375,25.25,38.21875,38.25,38.23214286,25.95833333
2005,,,03/04/2023 01:01,18,,,38.5,38,38.125,37.875,38.375,38.625,0,38.5,26,26.125,25.125,38.125,38.5,38.28571429,25.75
2006,,,03/04/2023 01:31,18.5,,,39,38.25,38.125,38.375,37.875,38.75,0,38.375,25.75,26,25,38.4375,38.33333333,38.39285714,25.58333333
2007,,,03/04/2023 02:01,19,,,39,38.125,38,38.375,38.25,37.75,0,37.625,25.625,25.75,24.75,38.375,37.875,38.16071429,25.375
2008,,,03/04/2023 02:31,19.5,,,38,38.5,38.25,38.375,38.25,38.375,0,37.5,25.5,25.625,24.625,38.28125,38.04166667,38.17857143,25.25
2009,,,03/04/2023 03:01,20,,,37.75,38.25,37.875,37.375,37.625,38.375,0,37.125,25.25,25.375,24.375,37.8125,37.70833333,37.76785714,25
2010,,,03/04/2023 03:31,20.5,,,37.875,38.125,38.125,37.125,37.5,38.25,0,37.25,24.875,25.25,24.125,37.8125,37.66666667,37.75,24.75
2011,,,03/04/2023 04:01,21,,,37.875,38.375,37.75,37.5,37.625,38,0,37.5,24.75,25,24,37.875,37.70833333,37.80357143,24.58333333
2012,,,03/04/2023 04:31,21.5,,,38.125,38.125,37.75,37.5,37.75,38,0,38.625,24.625,24.875,23.75,37.875,38.125,37.98214286,24.41666667
2013,,,03/04/2023 05:01,22,,,38.75,37.75,37.75,37.75,38.125,38,0,37.875,24.5,24.625,23.625,38,38,38,24.25
2014,,,03/04/2023 05:31,22.5,,,38,37.625,38.125,38.5,37.5,37.875,0,37.875,24.25,24.5,23.375,38.0625,37.75,37.92857143,24.04166667
2015,,,03/04/2023 06:01,23,,,37.375,38,38.375,38,38,38,0,37.5,24,24.25,23.25,37.9375,37.83333333,37.89285714,23.83333333
2016,,,03/04/2023 06:31,23.5,,,37.75,37.75,37.5,37.375,37.125,37.875,0,37.375,23.625,24.125,23.125,37.59375,37.45833333,37.53571429,23.625
2017,,,03/04/2023 07:01,0,,,37.125,37.5,37.625,37.125,37.25,38,0,37.375,23.5,23.875,22.875,37.34375,37.54166667,37.42857143,23.41666667
2018,,,03/04/2023 07:31,0.5,,,37.25,37.5,37.375,36.625,37.25,37.5,0,36.875,23.5,24.25,22.875,37.1875,37.20833333,37.19642857,23.54166667
2019,,,03/04/2023 08:01,1,,,37.25,37.5,36.875,37,37.375,37.25,0,36.875,23.625,24.25,22.875,37.15625,37.16666667,37.16071429,23.58333333
2020,,,03/04/2023 08:31,1.5,,,37.375,37.375,36.75,37,37.125,37.625,0,36.625,23.875,24.5,22.875,37.125,37.125,37.125,23.75
2021,,,03/04/2023 09:01,2,,,37.125,37.5,36.875,36.875,36.875,37.5,0,36.875,24.125,24.75,23.125,37.09375,37.08333333,37.08928571,24
2022,,,03/04/2023 09:31,2.5,,,37.5,37.375,36.375,37.125,36.875,37.625,0,37.125,24.375,25,23.25,37.09375,37.20833333,37.14285714,24.20833333
2023,,,03/04/2023 10:01,3,,,37.75,37.125,36.75,37.25,37.125,37.375,0,37.75,24.625,25.375,23.375,37.21875,37.41666667,37.30357143,24.45833333
2024,,,03/04/2023 10:31,3.5,,,37.5,36.875,36.625,37.875,36.875,37.375,0,38.125,24.875,25.625,23.625,37.21875,37.45833333,37.32142857,24.70833333
2025,,,03/04/2023 11:01,4,,,37.375,37.5,37,37.25,36.75,37.625,0,37.75,25.125,26,23.875,37.28125,37.375,37.32142857,25
2026,,,03/04/2023 11:31,4.5,,,37.375,37,37.375,37.25,36.875,37.5,0,37.75,25.375,26.25,24.125,37.25,37.375,37.30357143,25.25
2027,,,03/04/2023 12:01,5,,,37.25,37.25,37.125,37.5,36.375,38.25,0,37.375,25.625,26.5,24.375,37.28125,37.33333333,37.30357143,25.5
2028,,,03/04/2023 12:31,5.5,,,37.125,37.5,37.25,37.375,36.875,38,0,37.125,25.75,26.75,24.75,37.3125,37.33333333,37.32142857,25.75
2029,,,03/04/2023 13:01,6,,,37.375,37.125,37,37.25,37.125,38,0,37.375,26,27,25,37.1875,37.5,37.32142857,26
2030,,,03/04/2023 13:31,6.5,,,37.375,36.875,37.125,37.375,37.25,37.625,0,37.375,26.25,27.25,25.25,37.1875,37.41666667,37.28571429,26.25
2031,,,03/04/2023 14:01,7,,,37.25,36.875,37.125,37,37.375,37.5,0,37.125,26.5,27.5,25.5,37.0625,37.33333333,37.17857143,26.5
2032,,,03/04/2023 14:31,7.5,,,37.75,37.25,36.875,36.875,37,37.625,0,37,26.625,27.625,25.75,37.1875,37.20833333,37.19642857,26.66666667
2033,,,03/04/2023 15:01,8,,,37.375,37.75,36.875,37,37.25,37.75,0,37.125,26.875,27.875,26,37.25,37.375,37.30357143,26.91666667
2034,,,03/04/2023 15:31,8.5,,,37.375,37.75,37.25,37.375,37,37.625,0,37.625,27,28,26.125,37.4375,37.41666667,37.42857143,27.04166667
2035,,,03/04/2023 16:01,9,,,37.375,37.75,37.25,37.375,37.25,37.625,0,37.375,27.25,28.25,26.375,37.4375,37.41666667,37.42857143,27.29166667
2036,,,03/04/2023 16:31,9.5,,,37.5,37.375,37.375,37.375,37.125,38,0,37.375,27.375,28.375,26.5,37.40625,37.5,37.44642857,27.41666667
2037,,,03/04/2023 17:01,10,,,37.5,37.75,37.125,37.25,37.125,37.375,0,37.625,27.5,28.375,26.625,37.40625,37.375,37.39285714,27.5
2038,,,03/04/2023 17:31,10.5,,,37.5,37.375,37.25,37.25,37.25,37.625,0,37.5,27.625,28.375,26.75,37.34375,37.45833333,37.39285714,27.58333333
2039,,,03/04/2023 18:01,11,,,38,37.375,37.375,37.25,37.5,37.875,0,37.625,27.625,28.5,26.75,37.5,37.66666667,37.57142857,27.625
2040,,,03/04/2023 18:31,11.5,,,37.625,37,37.625,37.25,37.25,37.875,0,37.625,27.625,28.375,26.75,37.375,37.58333333,37.46428571,27.58333333
2041,,,03/04/2023 19:01,12,,,37.875,37.375,38.375,38.125,38.125,38.625,0,38.625,27.75,28.5,26.875,37.9375,38.45833333,38.16071429,27.70833333
2042,,,03/04/2023 19:31,12.5,,,38.125,38.125,38,37.75,37.25,38.625,0,38.5,27.5,28,26.875,38,38.125,38.05357143,27.45833333
2043,,,03/04/2023 20:01,13,,,38.625,38,38,37.625,37.375,38.625,0,37.625,27.375,27.75,26.75,38.0625,37.875,37.98214286,27.29166667
2044,,,03/04/2023 20:31,13.5,,,38.25,37.5,38.125,37.75,37.875,38.375,0,37.875,27.375,27.625,26.75,37.90625,38.04166667,37.96428571,27.25
2045,,,03/04/2023 21:01,14,,,38.875,38.125,38.25,37.75,38.125,38.5,0,38.375,27.25,27.5,26.5,38.25,38.33333333,38.28571429,27.08333333
2046,,,03/04/2023 21:31,14.5,,,38.5,38,38.5,37.875,38.5,38.625,0,38,27.125,27.25,26.375,38.21875,38.375,38.28571429,26.91666667
2047,,,03/04/2023 22:01,15,,,38.375,38.125,37.75,37.875,38,38.625,0,38.25,27,27.125,26.25,38.03125,38.29166667,38.14285714,26.79166667
2048,,,03/04/2023 22:31,15.5,,,38.75,38.25,38.625,37.875,37.75,38.875,0,38,26.75,26.875,26.125,38.375,38.20833333,38.30357143,26.58333333
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
